smiles,dipole,homo_lumo,electrons,energy,mask_1,mask_2,mask_3,mask_4
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,3.127,10.124,234.0,-597.3305,1,1,1,1
O=C(NCCO[N+](=O)[O-])c1cccnc1,3.298,9.328999999999999,80.0,-36.17638,1,1,1,1
CCN(CC)CCNC(=O)c1ccc(N)cc1,4.467,8.613000000000001,94.0,-34.07779,1,1,1,1
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,3.132,8.465,176.0,-361.34815,1,1,1,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,5.128,8.952,170.0,-188.72095,1,1,1,1
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1.422,7.237,144.0,1.95288,1,1,1,1
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,6.781,8.148,176.0,-324.53139,1,1,1,1
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,2.191,7.907,126.0,-21.04581,1,1,1,1
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,4.873,7.933,122.0,-139.04498,1,1,1,1
C=CCOc1ccccc1OCC(O)CNC(C)C,3.549,8.916,106.0,-103.30484,1,1,1,1
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,7.88,8.77,88.0,-20.53634,1,1,1,1
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,2.57,8.092,156.0,-28.16313,1,1,1,1
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,5.872,9.376999999999999,154.0,-263.7607,1,1,1,1
COc1nc(C)nc(Cl)c1NC1=NCCN1,3.832,8.387,86.0,13.67061,1,1,1,1
CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,3.254,7.861,112.0,-88.6143,1,1,1,1
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1.332,8.254000000000001,112.0,-125.09745,1,1,1,1
Cn1cc[nH]c1=S,5.952,8.052999999999999,38.0,32.60558,1,1,1,1
CCC1(c2ccccc2)C(=O)NCNC1=O,3.95,9.659,84.0,-60.69456,1,1,1,1
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,4.193,8.048,88.0,-41.0432,1,1,1,1
Nc1cc(-c2ccncc2)c[nH]c1=O,1.053,7.808000000000001,70.0,11.96717,1,1,1,1
NC(=O)OCC(COC(N)=O)c1ccccc1,2.684,9.772,92.0,-161.02648,1,1,1,1
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,6.402,8.485000000000001,108.0,111.87732,1,1,1,1
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1.013,8.311,110.0,12.68162,1,1,1,1
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,3.156,7.948,100.0,54.01035,1,1,1,1
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,5.546,7.701999999999999,178.0,-89.48454,1,1,1,1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,5.123,9.361,148.0,-216.28242,1,1,1,1
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,3.116,8.348,154.0,-199.90115,1,1,1,1
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,2.582,9.127,116.0,-52.57981,1,1,1,1
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,3.824,9.443,102.0,-68.18179,1,1,1,1
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,4.573,7.394,132.0,42.43265,1,1,1,1
O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,,,,,0,0,0,0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,2.003,7.971000000000001,126.0,-21.77685,1,1,1,1
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,1.882,9.024,92.0,-102.13335,1,1,1,1
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,2.574,8.172,106.0,-19.61056,1,1,1,1
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,6.569,9.399,148.0,-214.77535,1,1,1,1
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,3.238,9.723,128.0,-352.71408,1,1,1,1
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,3.399,7.625,136.0,48.03335,1,1,1,1
CC(C)(C)NCC(O)COc1cccc2c1SCCC2,3.239,8.102,112.0,-94.86659,1,1,1,1
CC(C)NCC(O)COc1cccc2[nH]ccc12,3.002,8.379,98.0,-59.47861,1,1,1,1
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,16.109,6.555,194.0,-109.02267,1,1,1,1
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,1.216,8.986,170.0,-176.43428,1,1,1,1
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,7.957,8.664,88.0,-35.12968,1,1,1,1
Cc1ncc([N+](=O)[O-])n1CCO,3.999,9.013000000000002,66.0,-25.6657,1,1,1,1
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,6.942,9.377,230.0,-498.67264,1,1,1,1
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,6.547,8.078,170.0,-314.51543,1,1,1,1
Cn1nnc2c(C(N)=O)ncn2c1=O,4.107,8.283,72.0,12.44453,1,1,1,1
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,5.507,7.564,128.0,-101.0803,1,1,1,1
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,6.207,7.071000000000001,140.0,-10.04534,1,1,1,1
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,2.047,8.024999999999999,138.0,-26.39007,1,1,1,1
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,7.117,8.53,130.0,-6.73204,1,1,1,1
N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,2.636,8.843,168.0,-145.2111,1,1,1,1
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,5.743,7.782000000000001,152.0,-77.24733,1,1,1,1
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1.194,8.676,122.0,-11.4797,1,1,1,1
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.755,8.706,118.0,-18.61554,1,1,1,1
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,7.405,8.181,164.0,28.18253,1,1,1,1
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,3.723,10.518,144.0,-273.78387,1,1,1,1
Cn1c(=O)c2[nH]cnc2n(C)c1=O,2.958,8.543,68.0,-44.03518,1,1,1,1
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,4.617,8.274999999999999,92.0,-79.95005,1,1,1,1
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,2.908,8.372,94.0,-24.66619,1,1,1,1
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,3.385,7.975999999999999,88.0,-101.75155,1,1,1,1
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,5.854,7.964,126.0,-83.65802,1,1,1,1
Cc1cccc(C)c1NC(=O)C(C)N,3.121,9.237,76.0,-41.02214,1,1,1,1
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,2.115,9.618,92.0,-132.27301,1,1,1,1
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,3.265,8.993,164.0,-182.83607,1,1,1,1
C=CCN1CCCC1CNC(=O)c1cc2n[nH]nc2cc1OC,3.904,7.763,122.0,19.71254,1,1,1,1
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,8.207,8.311,142.0,-34.5587,1,1,1,1
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,6.395,7.699,146.0,-59.64995,1,1,1,1
Cn1c(=O)c2c(ncn2C)n(C)c1=O,3.669,8.527999999999999,74.0,-46.28174,1,1,1,1
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,3.471,7.454,140.0,-22.95098,1,1,1,1
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,8.337,7.88,116.0,-106.72394,1,1,1,1
O=C1c2ccccc2C(=O)C1c1ccccc1,2.589,8.35,82.0,-11.9739,1,1,1,1
C=CC(N)CCC(=O)O,2.901,10.356,52.0,-86.36924,1,1,1,1
CCCN[C@H]1CCc2nc(N)sc2C1,2.627,7.86,78.0,10.19995,1,1,1,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,6.705,7.952,122.0,-117.91764,1,1,1,1
CCN(CC)c1cc(C)nc2ncnn12,5.904,8.452,80.0,68.82745,1,1,1,1
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1.605,10.564,90.0,-169.35002,1,1,1,1
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,3.53,8.444,126.0,-98.81623,1,1,1,1
O=c1ccc2ccccc2o1,4.61,8.366,54.0,-37.07214,1,1,1,1
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc([NH3+])n2)C(=O)N1S(=O)(=O)[O-],,5.452999999999999,154.0,-181.02129,0,1,1,1
CC[C@@H](C(N)=O)N1CCCC1=O,4.153,10.475999999999999,68.0,-107.80727,1,1,1,1
CN[C@@H](C)[C@@H](O)c1ccccc1,3.662,9.561,66.0,-33.44153,1,1,1,1
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,4.709,8.197,126.0,-51.51204,1,1,1,1
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,4.293,9.786000000000001,122.0,-22.30161,1,1,1,1
NS(=O)(=O)Cc1noc2ccccc12,5.786,8.876999999999999,74.0,-43.51519,1,1,1,1
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,6.688,7.584,262.0,-210.15159,1,1,1,1
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,5.401,8.619000000000002,98.0,-88.05891,1,1,1,1
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,3.631,8.187000000000001,180.0,-106.66669,1,1,1,1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,4.807,9.793,124.0,-52.31165,1,1,1,1
CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1,3.225,8.587,186.0,-161.07155,1,1,1,1
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,4.786,8.117,112.0,-94.12482,1,1,1,1
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,4.204,8.469,92.0,-103.06712,1,1,1,1
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,3.089,8.241,100.0,22.38903,1,1,1,1
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,4.537,9.799999999999999,124.0,-51.197,1,1,1,1
Cc1ccccc1C(OCCN(C)C)c1ccccc1,1.862,8.946000000000002,106.0,-6.33501,1,1,1,1
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,2.804,9.036999999999999,100.0,-151.90507,1,1,1,1
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,7.877,8.492,174.0,-177.30532,1,1,1,1
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,3.965,8.274000000000001,170.0,-313.53736,1,1,1,1
CNC[C@H](O)c1cccc(O)c1,0.446,8.779,66.0,-70.61213,1,1,1,1
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,5.685,8.264,96.0,-52.65521,1,1,1,1
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,3.518,7.193,190.0,-351.97627,1,1,1,1
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,4.601,8.586,146.0,-12.49364,1,1,1,1
NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,5.026,8.042000000000002,132.0,-107.82161,1,1,1,1
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,8.84,8.296,146.0,-258.45949,1,1,1,1
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1.053,8.949,90.0,-71.60339,1,1,1,1
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,2.996,7.748000000000001,116.0,-88.55051,1,1,1,1
CCO,1.807,13.457,20.0,-55.87097,1,1,1,1
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,6.349,7.957,120.0,11.18957,1,1,1,1
O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,2.638,7.712,112.0,-172.97918,1,1,1,1
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,3.726,9.024,104.0,168.07818,1,1,1,1
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,4.761,7.8740000000000006,134.0,-171.30886,1,1,1,1
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,5.904,7.702,172.0,-101.03631,1,1,1,1
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,2.138,8.049,156.0,-82.16682,1,1,1,1
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,6.327,8.812,122.0,-67.4359,1,1,1,1
NNC(=O)c1ccncc1,1.682,9.439,52.0,13.13806,1,1,1,1
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,8.833,9.084000000000001,100.0,-124.75702,1,1,1,1
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,7.454,7.922000000000001,144.0,-135.1921,1,1,1,1
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,7.003,8.312,164.0,3.77437,1,1,1,1
COc1cc(NC(C)CCCN)c2ncccc2c1,2.933,7.6080000000000005,102.0,-14.10407,1,1,1,1
O=P1(NCCCl)OCCCN1CCCl,5.615,9.109,84.0,-157.05226,1,1,1,1
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,6.36,7.463000000000001,132.0,-151.52436,1,1,1,1
COc1ccc2cc(CCC(C)=O)ccc2c1,2.711,8.053999999999998,88.0,-56.58907,1,1,1,1
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,8.477,7.833,154.0,-137.40223,1,1,1,1
N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,7.822,7.822,154.0,-145.94296,1,1,1,1
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,4.699,9.1,94.0,-192.49997,1,1,1,1
Cc1cc(=O)n(-c2ccccc2)n1C,5.458,8.42,72.0,20.76109,1,1,1,1
COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,3.915,8.989,122.0,-86.01743,1,1,1,1
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,6.697,9.199000000000002,120.0,-82.55241,1,1,1,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,7.632,7.9030000000000005,134.0,-168.38394,1,1,1,1
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,4.367,8.113999999999999,136.0,-118.18173,1,1,1,1
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1.348,8.159,106.0,63.37265,1,1,1,1
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1.803,9.549,88.0,-111.52747,1,1,1,1
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,3.787,9.467,122.0,-62.95625,1,1,1,1
CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,6.267,8.075999999999999,88.0,-42.02306,1,1,1,1
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,6.152,7.5889999999999995,118.0,75.68453,1,1,1,1
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,5.395,8.283999999999999,112.0,22.89945,1,1,1,1
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,3.522,7.776000000000001,142.0,-9.47644,1,1,1,1
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,6.082,7.560999999999999,118.0,-78.81545,1,1,1,1
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,3.389,7.654999999999999,150.0,-20.09429,1,1,1,1
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,2.254,8.542,90.0,-143.12285,1,1,1,1
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,4.289,8.389000000000001,132.0,-145.42779,1,1,1,1
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,7.22,8.242,78.0,32.71138,1,1,1,1
CN(C)CCN(Cc1cccs1)c1ccccn1,3.39,8.509,96.0,61.30144,1,1,1,1
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,5.504,7.199999999999999,114.0,-75.3238,1,1,1,1
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,3.503,7.852999999999999,106.0,68.33956,1,1,1,1
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,5.405,10.216000000000001,148.0,-258.39025,1,1,1,1
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,3.852,7.734,140.0,18.25314,1,1,1,1
CC(=O)Nc1nnc(S(N)(=O)=O)s1,6.725,8.184,72.0,-60.07733,1,1,1,1
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1.016,8.814,112.0,-64.90629,1,1,1,1
CN(C)CCC(c1ccccc1)c1ccccn1,2.817,8.753,94.0,45.87882,1,1,1,1
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,7.286,7.343000000000001,156.0,-186.1511,1,1,1,1
CNCCCC12CCC(c3ccccc31)c1ccccc12,2.653,9.408999999999999,108.0,35.7513,1,1,1,1
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,4.453,8.769,126.0,-113.38433,1,1,1,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,6.922,8.116999999999999,122.0,-123.43116,1,1,1,1
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,7.982,9.542,150.0,-129.10427,1,1,1,1
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,10.642,8.905999999999999,86.0,-57.12416,1,1,1,1
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,3.815,8.437,102.0,-78.94059,1,1,1,1
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,5.208,8.136000000000001,148.0,-71.0619,1,1,1,1
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,5.914,8.968,80.0,-31.04811,1,1,1,1
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,3.078,8.49,112.0,-77.30627,1,1,1,1
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,4.062,7.916,244.0,-423.15558,1,1,1,1
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,3.226,8.858,124.0,-192.33902,1,1,1,1
CN1CCC[C@H]1c1cccnc1,4.002,8.785,64.0,29.54134,1,1,1,1
C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,2.064,8.411,182.0,33.25151,1,1,1,1
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,4.934,9.039,110.0,-138.51465,1,1,1,1
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,4.067,8.434000000000001,122.0,-120.75874,1,1,1,1
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,4.893,9.548,112.0,103.00329,1,1,1,1
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,5.008,8.56,158.0,-426.36203,1,1,1,1
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,3.735,9.128,98.0,-115.23042,1,1,1,1
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,1.682,8.421,126.0,-94.43867,1,1,1,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,9.319,7.949,128.0,-126.24162,1,1,1,1
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,3.129,8.581000000000001,106.0,-81.08071,1,1,1,1
N[C@@H]1CONC1=O,1.789,9.812,40.0,-40.96842,1,1,1,1
CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,6.314,10.449000000000002,98.0,-360.53516,1,1,1,1
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,7.034,8.645999999999999,130.0,-183.38259,1,1,1,1
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,6.653,8.263,94.0,-12.40968,1,1,1,1
C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,3.417,8.767000000000001,154.0,-40.51002,1,1,1,1
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,2.023,8.633000000000001,92.0,-185.41841,1,1,1,1
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,5.844,8.504,134.0,-164.70987,1,1,1,1
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,12.885,9.901,232.0,-556.49331,1,1,1,1
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,5.184,8.261000000000001,106.0,-30.83507,1,1,1,1
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,6.894,7.943,110.0,118.54583,1,1,1,1
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,4.094,9.289000000000001,130.0,-74.75894,1,1,1,1
CC(=O)NCCCS(=O)(=O)O,3.819,10.386000000000001,66.0,-192.68367,1,1,1,1
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,6.027,8.651,170.0,-294.49175,1,1,1,1
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,1.816,8.605,158.0,-291.32996,1,1,1,1
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,3.348,9.425,94.0,-25.24963,1,1,1,1
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,8.572,8.478,74.0,-50.1316,1,1,1,1
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,2.174,7.679,128.0,-121.66178,1,1,1,1
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,5.923,8.478,118.0,-28.07424,1,1,1,1
CN(C)CC(Oc1ccccc1)Oc1ccccc1,2.196,9.168,100.0,-31.41812,1,1,1,1
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,6.432,7.895,126.0,-34.38887,1,1,1,1
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,6.752,7.647,164.0,-95.86197,1,1,1,1
C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,0.526,8.719999999999999,112.0,-102.7087,1,1,1,1
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,3.473,8.663,126.0,-109.89682,1,1,1,1
